<pre>DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
25:52.2,35.698,-120.24184,7.636,1.22,Md,6,151,4,0,NCSN,504074
22:02.6,36.21733,-120.2635,8.24,1.48,Md,15,122,8,0.02,NCSN,504214
25:38.5,36.19417,-120.33567,12.582,1.94,Md,32,87,6,0.04,NCSN,504346
14:11.1,36.19867,-120.35133,12.828,1.93,Md,24,142,6,0.05,NCSN,504358
49:57.4,36.35117,-120.23717,2.31,1.89,Md,4,120,9,0,NCSN,51012680
31:45.1,36.045,-120.5945,3.201,1.03,Md,9,141,3,0.02,NCSN,504894
40:15.8,36.39433,-120.9365,6.021,1.39,Md,10,126,8,0.05,NCSN,504963
04:50.6,36.28017,-120.4575,9.689,2.99,Md,46,78,10,0.09,NCSN,504965
56:54.4,36.17183,-120.29833,8.218,1.78,Md,20,85,9,0.04,NCSN,504993
38:49.0,35.99967,-120.8795,9.783,1.06,Md,13,114,3,0.04,NCSN,505128
17:28.7,35.988,-120.5485,4.883,2.12,Md,23,86,5,0.04,NCSN,30133535
33:43.2,36.01133,-120.57133,2.835,1.55,Md,9,151,5,0.03,NCSN,51012779
57:31.1,36.0115,-120.5725,3.445,1.36,Md,17,130,5,0.03,NCSN,505308
05:33.2,36.3205,-120.5205,13.566,1.69,Md,14,146,11,0.04,NCSN,505366
21:38.2,36.31917,-120.516,15.697,2.09,Md,30,90,12,0.05,NCSN,505368
57:22.0,36.32183,-120.51234,14.819,1.4,Md,6,116,12,0.01,NCSN,505372
09:32.5,36.092,-120.63517,3.281,1.41,Md,11,190,4,0.02,NCSN,30133645
14:51.6,36.037,-120.586,3.265,1.03,Md,7,152,4,0.01,NCSN,505483
09:40.3,35.9835,-120.5405,1.283,0.95,Md,7,221,5,0.03,NCSN,505607
53:33.1,35.97433,-120.5245,10.448,2.84,Md,55,47,3,0.04,NCSN,505908
59:18.7,36.17367,-120.226,10.589,1.92,Md,18,91,13,0.03,NCSN,505912
07:27.3,36.0455,-120.59184,3.601,1.1,Md,11,144,3,0.03,NCSN,505915
23:38.9,36.24933,-120.40466,7.619,2.33,Md,39,49,6,0.06,NCSN,505981
29:10.2,36.383,-120.96117,7.281,2.58,Md,51,69,7,0.07,NCSN,506214
10:59.9,36.02934,-120.58783,4.786,1.1,Md,5,153,4,0,NCSN,506300
24:40.1,36.051,-120.59983,5.781,1.52,Md,23,122,2,0.03,NCSN,506343
53:34.7,36.28183,-120.37133,9.284,1.74,Md,16,76,4,0.04,NCSN,506472
54:22.9,36.2835,-120.364,9.264,1.68,Md,16,59,4,0.03,NCSN,506476
27:16.5,35.93583,-120.48967,9.903,3.1,ML,63,32,2,0.08,NCSN,506494
08:43.1,35.93867,-120.484,9.803,2.22,Md,40,79,2,0.05,NCSN,506523
09:03.7,35.93933,-120.486,10.068,1.3,Md,14,146,2,0.03,NCSN,506607
12:37.1,36.38283,-120.35516,7.839,2.22,Md,16,146,5,0.04,NCSN,506756
24:56.3,35.86783,-120.42083,4.233,0.9,Md,9,85,2,0.04,NCSN,507055
45:01.2,36.20767,-120.78983,8.019,1.23,Md,6,182,1,0.01,NCSN,507118
40:57.6,35.96433,-120.5055,5.198,1.12,Md,8,169,1,0.02,NCSN,507321
38:48.3,36.17983,-120.733,4.432,1.59,Md,7,202,7,0.03,NCSN,507400
26:42.0,36.28883,-120.42817,8.609,1.87,Md,24,97,7,0.06,NCSN,507563
10:05.4,36.10717,-120.678,2.417,1.91,Md,24,78,4,0.07,NCSN,507731
53:27.0,36.256,-120.3135,5.576,1.4,Md,4,246,3,0.01,NCSN,508100
58:09.4,35.96867,-120.52,7.553,1.9,Md,41,101,2,0.04,NCSN,508164
36:42.8,36.07367,-120.62033,2.347,1.22,Md,6,170,2,0.01,NCSN,30135379
02:30.4,36.173,-120.25083,10.849,1.2,Mx,10,227,21,0.02,NCSN,508348
41:24.0,36.23033,-120.34834,9.694,1.7,Md,22,70,2,0.04,NCSN,508387
16:43.9,36.22817,-120.35067,9.724,2.12,Md,45,56,2,0.05,NCSN,508391
27:54.1,36.07333,-120.61933,4.571,1.13,Md,12,148,2,0.03,NCSN,508544
51:21.9,36.06367,-120.61134,3.049,1.45,Md,15,110,1,0.05,NCSN,508749
36:39.2,35.89517,-120.43533,9.78,1.42,Md,28,101,3,0.04,NCSN,508756
31:08.1,35.97533,-120.52834,4.308,1.11,Md,12,135,3,0.01,NCSN,508879
34:27.7,35.96233,-120.51033,2.653,1.39,Md,22,135,1,0.04,NCSN,509106
45:23.3,36.18567,-120.20433,5.77,1.66,Md,15,91,13,0.06,NCSN,30135921
20:09.2,35.864,-120.7595,8.9,1.01,Md,18,133,16,0.03,NCSN,509139
09:40.7,36.2115,-120.78117,7.956,1.33,Md,14,81,2,0.04,NCSN,509162
37:37.0,35.927,-120.47483,5.053,2.22,Md,31,69,2,0.05,NCSN,509163
51:52.8,36.0005,-120.88,12.633,1.28,Md,14,107,19,0.03,NCSN,509216
20:26.2,36.025,-120.94534,5.118,1.04,Md,9,100,5,0.02,NCSN,509455
22:20.6,36.01017,-120.56467,4.765,1.12,Md,9,136,5,0.02,NCSN,509456
14:48.1,36.3875,-120.96667,2.652,1.16,Md,10,174,6,0.04,NCSN,30136373
11:39.0,36.1665,-120.22483,4.657,1.63,Md,11,148,14,0.04,NCSN,510514
38:13.7,36.17283,-120.2145,9.047,1.62,Md,12,91,14,0.03,NCSN,510519
47:08.5,36.10567,-120.65617,4.32,1.18,Md,10,173,6,0.02,NCSN,510589
01:59.7,35.86367,-120.40633,4.221,1.63,Md,23,73,2,0.02,NCSN,510996
38:46.8,36.0405,-120.59433,3.351,1.41,Md,22,120,3,0.05,NCSN,511146
40:08.1,35.825,-120.3735,6.571,1.26,Md,17,87,2,0.02,NCSN,511200
47:13.4,36.239,-120.807,5.473,1.26,Md,9,196,3,0.04,NCSN,511292
49:46.4,36.00533,-120.56517,5.205,1.31,Md,16,132,5,0.04,NCSN,511315
33:22.3,36.26283,-120.38717,8.38,1.56,Md,9,102,4,0.05,NCSN,511782
26:37.4,36.011,-120.57633,4.9,1.62,Md,16,153,4,0.03,NCSN,512442
32:26.6,35.65517,-120.97533,8.237,1.05,Md,8,197,2,0.06,NCSN,68003425
57:29.0,36.19267,-120.749,8.084,1.37,Md,9,108,5,0.03,NCSN,512507
07:11.4,36.26833,-120.70383,10.768,1.48,Md,11,126,8,0.18,NCSN,512508
20:37.6,36.17867,-120.61967,6.874,1.76,Md,12,175,22,0.14,NCSN,512875
37:42.4,36.01583,-120.5685,4.593,1.48,Md,19,136,5,0.05,NCSN,512910
19:11.1,36.14933,-120.23383,7.47,1.83,Md,23,117,17,0.11,NCSN,513229
26:14.8,36.18317,-120.74633,2.269,1.48,Md,7,198,6,0.01,NCSN,513470
38:56.3,35.87567,-120.42867,9.341,1.43,Md,25,87,3,0.03,NCSN,513791
21:40.7,36.28433,-120.479,9.609,2.74,Md,47,81,11,0.1,NCSN,30138298
27:54.7,36.35833,-120.93183,3.081,1.08,Md,8,179,5,0.01,NCSN,514020
55:15.9,36.27267,-120.8385,6.754,1.68,Md,20,180,7,0.03,NCSN,514059
43:30.9,35.84133,-120.39034,6.158,3.32,ML,46,34,4,0.03,NCSN,514162
39:41.3,36.18983,-120.22217,13.51,2.36,Md,30,82,13,0.05,NCSN,514304
56:20.9,36.19417,-120.27517,8.677,1.95,Md,25,98,9,0.09,NCSN,514331
05:27.6,36.183,-120.30817,4.752,1.39,Md,9,149,8,0.05,NCSN,514379
41:26.1,35.74133,-120.29916,11.699,1.25,Md,10,94,5,0.03,NCSN,514489
41:35.4,35.74567,-120.301,12.042,0.99,Mx,11,90,5,0.04,NCSN,30138667
39:18.7,36.22333,-120.78584,5.094,1.58,Md,16,118,1,0.06,NCSN,514517
30:47.8,36.366,-120.9545,6.487,1.96,Md,11,285,19,0.03,NCSN,514619
31:56.6,36.29517,-120.87033,5.545,1.14,Md,9,115,6,0.01,NCSN,514720
39:55.2,36.0395,-120.58884,3.735,1.37,Md,16,128,3,0.04,NCSN,30138899
37:53.8,36.22017,-120.792,4.861,1.23,Md,15,150,1,0.07,NCSN,514924
11:32.7,36.06,-120.608,4.971,1.4,Md,15,91,1,0.03,NCSN,515081
14:13.1,36.06,-120.6075,4.841,1.32,Md,10,93,1,0.02,NCSN,515082
13:27.1,35.97933,-120.5355,2.803,1.28,Md,13,134,4,0.03,NCSN,515217
51:18.2,36.137,-120.63583,6.4,0.99,Md,5,228,9,0.01,NCSN,515489
41:22.3,35.88967,-120.43983,10.212,1.11,Md,17,98,4,0.03,NCSN,515527
54:59.7,36.02483,-120.57767,3.565,1.11,Md,10,133,5,0.02,NCSN,515844
52:58.0,36.3035,-120.869,-0.488,1.79,Md,20,73,6,0.48,NCSN,30140042
01:23.5,36.18383,-120.75283,-0.563,1.57,Md,23,76,5,0.37,NCSN,515955
33:47.9,35.96817,-120.5175,7.753,1.6,Md,33,87,2,0.03,NCSN,516038
04:05.3,35.839,-120.38817,4.968,0.99,Md,20,69,3,0.02,NCSN,516114
45:00.7,36.0125,-120.56866,4.505,1.54,Md,18,134,5,0.03,NCSN,516390
29:08.5,35.9445,-120.48883,9.089,1.07,Md,14,129,2,0.02,NCSN,516479
30:52.6,35.92467,-120.46833,4.989,1.11,Md,13,123,4,0.03,NCSN,516480
49:46.1,36.31283,-120.65166,10.021,1.28,Md,6,149,7,0.02,NCSN,516512
07:37.4,35.93433,-120.47767,4.579,1.14,Md,9,128,3,0.02,NCSN,516668
20:58.5,36.0155,-120.56966,4.375,1.21,Md,15,134,5,0.02,NCSN,516698
09:34.5,36.359,-120.934,3.982,1.9,Md,35,61,5,0.05,NCSN,516702
31:07.7,36.0135,-120.57267,4.495,1.55,Md,23,132,5,0.04,NCSN,516780
56:20.0,36.01483,-120.571,4.365,1.56,Md,17,133,5,0.03,NCSN,516827
42:25.5,36.19083,-120.28833,11.047,1.53,Md,14,155,8,0.03,NCSN,516933
03:49.5,36.398,-120.35284,8.314,2.18,Md,24,164,7,0.06,NCSN,517238
58:41.9,36.1985,-120.31683,10.325,1.35,Md,12,201,6,0.04,NCSN,517247
56:57.2,36.24417,-120.35983,7.011,1.39,Md,4,127,2,0,NCSN,517384
52:04.1,36.274,-120.32933,8.124,2.32,Md,36,67,3,0.09,NCSN,517713
10:52.2,36.2325,-120.792,7.486,1.57,Md,17,88,2,0.05,NCSN,517891
28:17.1,36.12717,-120.22017,8.457,2.44,Md,31,84,12,0.06,NCSN,518036
54:58.3,36.19083,-120.27084,8.917,1.24,Md,9,178,9,0.01,NCSN,518676
59:14.8,36.191,-120.44383,4.535,0.76,Md,5,139,11,0.4,NCSN,51017878
25:12.4,36.27283,-120.83833,8.131,1.42,Md,13,139,7,0.03,NCSN,519380
43:47.3,35.998,-120.8815,8.609,1.25,Md,15,75,3,0.03,NCSN,519416
07:00.9,36.00033,-120.88367,9.489,0.95,Md,9,83,3,0.03,NCSN,519420
57:35.3,36.305,-120.8845,4.282,1.78,Md,17,65,4,0.07,NCSN,519477
08:20.7,36.04667,-120.5935,4.061,1.2,Md,13,144,2,0.03,NCSN,519553
12:55.9,36.06233,-120.61017,5.249,1.73,Md,26,67,1,0.05,NCSN,519745
42:41.7,36.11017,-120.67117,2.69,1.48,Md,13,168,5,0.03,NCSN,519809
22:45.7,36.039,-120.59734,1.971,1.45,Md,14,133,3,0.06,NCSN,519856
34:06.7,36.03933,-120.5945,2.111,1.36,Md,15,137,3,0.04,NCSN,519881
56:13.5,36.16433,-120.63267,4.86,0.99,Md,5,221,30,0.06,NCSN,40034176
25:51.2,36.39633,-120.92917,0.971,1.26,Md,9,84,9,0.03,NCSN,519988
36:45.7,36.17983,-120.306,11.085,1.79,Md,16,205,8,0.04,NCSN,520051
38:40.7,36.20433,-120.288,0.38,0.95,Md,6,82,16,0.14,NCSN,40034245
18:15.6,35.998,-120.559,3.685,1.24,Md,9,133,5,0.01,NCSN,520120
30:47.2,36.0405,-120.593,3.921,1.71,Md,22,86,3,0.05,NCSN,520267
07:48.6,36.21283,-120.6585,7.375,1.43,Md,20,76,6,0.24,NCSN,520334
19:06.8,35.9795,-120.5455,3.953,1.93,Md,28,129,5,0.06,NCSN,520477
17:09.8,36.19933,-120.30683,10.29,2.14,Md,39,56,6,0.04,NCSN,520826
30:11.3,36.19817,-120.308,7.364,1.64,Md,17,112,6,0.06,NCSN,520828
29:35.0,36.0145,-120.5725,4.455,2.41,Md,39,132,5,0.04,NCSN,520852
30:02.4,36.0145,-120.5705,4.455,1.51,Md,13,155,5,0.02,NCSN,30143054
00:49.1,35.99517,-120.55383,4.903,1.49,Md,13,134,5,0.03,NCSN,520858
20:44.6,36.23333,-120.35416,10.344,3.49,ML,44,56,2,0.06,NCSN,520870
22:03.5,36.23,-120.35316,9.324,1.69,Md,12,92,2,0.05,NCSN,30142841
25:31.5,36.22867,-120.33867,9.802,1.91,Md,9,215,2,0.02,NCSN,40034585
29:06.5,36.22867,-120.3555,9.509,2.19,Md,27,141,3,0.04,NCSN,520871
00:01.6,36.22817,-120.34617,8.178,1.78,Md,10,104,2,0.04,NCSN,520910
50:57.5,36.229,-120.3475,9.784,1.79,Md,27,77,2,0.04,NCSN,520938
05:40.8,36.32784,-120.90383,3.632,1.79,Md,24,81,3,0.05,NCSN,520974
27:04.7,36.23,-120.398,6.529,1.36,Md,6,156,5,0.01,NCSN,521010
07:26.6,36.0755,-120.6265,2.961,1.46,Md,13,148,3,0.01,NCSN,521175
51:30.8,36.03983,-120.59517,3.291,1.46,Md,16,118,3,0.06,NCSN,521221
02:55.0,36.24683,-120.80183,6.191,1.25,Md,9,155,3,0.05,NCSN,521485
11:46.9,35.73383,-120.27783,5.477,1.36,Md,25,83,2,0.06,NCSN,521539
57:43.4,36.1835,-120.30183,9.734,2.04,Md,34,90,8,0.04,NCSN,521595
39:34.6,36.24217,-120.80583,6.352,1.32,Md,9,201,3,0.04,NCSN,521618
05:15.3,36.23133,-120.795,7.371,1.23,Md,12,142,2,0.02,NCSN,521723
20:27.0,36.0375,-120.59433,4.485,2.5,Md,47,79,3,0.07,NCSN,521725
59:55.8,36.31983,-120.89433,4.135,1.15,Md,9,97,3,0.02,NCSN,521951
49:05.9,36.0195,-120.57816,2.945,1.11,Md,9,130,5,0.03,NCSN,521959
34:06.5,36.37634,-120.9485,1.011,1.15,Md,8,128,7,0.06,NCSN,521977
46:17.3,36.24317,-120.80466,5.226,1.26,Md,15,90,3,0.04,NCSN,522115
07:00.0,36.03367,-120.582,4.245,1.51,Md,18,153,4,0.03,NCSN,522223
04:04.8,36.26417,-120.34917,10.751,1.09,Md,6,174,2,0.01,NCSN,522391
15:33.8,36.12667,-120.68367,6.647,1.28,Md,13,107,4,0.02,NCSN,522469
14:00.4,36.03483,-120.5775,3.353,1.11,Md,5,186,4,0.01,NCSN,522555
39:39.5,36.08017,-120.639,3.354,0.97,Md,5,175,4,0.02,NCSN,522602
13:12.4,35.9925,-120.54633,4.193,1.29,Md,12,136,6,0.02,NCSN,522666
55:19.6,35.99233,-120.5525,4.623,1.1,Md,8,133,5,0.01,NCSN,522733
59:45.1,35.97467,-120.51534,3.558,1.13,Md,7,191,3,0.03,NCSN,522747
31:57.1,36.23033,-120.7915,5.346,2.23,Md,40,72,2,0.05,NCSN,522760
18:55.1,36.01883,-120.97784,5.452,1.03,Md,7,186,8,0.04,NCSN,522809
48:31.6,36.07183,-120.6225,5.881,1.76,Md,29,96,2,0.05,NCSN,523182
12:30.3,36.01133,-120.5685,4.425,1.24,Md,16,134,5,0.03,NCSN,523184
45:18.1,36.232,-120.35467,9.472,1.52,Md,7,92,2,0.01,NCSN,523434
50:51.4,36.25183,-120.815,5.056,1.24,Md,11,89,4,0.06,NCSN,523467
37:55.1,36.217,-120.77866,8.266,1.39,Md,11,84,2,0.04,NCSN,523534
40:03.8,36.05467,-120.31617,14.096,1.84,Md,4,266,30,0.01,NCSN,40036159
07:27.4,35.68517,-120.84233,6.409,1.1,Md,9,143,5,0.04,NCSN,523920
23:54.5,36.0615,-120.60733,9.391,1.31,Md,11,114,1,0.04,NCSN,524143
28:14.8,35.96684,-120.5175,7.883,3.46,ML,56,32,2,0.04,NCSN,524218
17:09.2,36.06283,-120.6065,5.891,1.07,Md,11,99,1,0.03,NCSN,524241
38:04.6,35.96533,-120.51967,7.092,1.14,Md,7,147,2,0.01,NCSN,40036430
44:26.8,35.969,-120.52133,7.43,1.07,Md,5,200,2,0.01,NCSN,40036431
57:11.5,35.89317,-120.4385,10.802,1.11,Md,12,108,4,0.03,NCSN,524270
10:07.9,36.01767,-120.57833,5.01,1.35,Md,8,154,5,0.03,NCSN,524545
38:30.7,36.0185,-120.57867,5.02,1.35,Md,14,154,5,0.02,NCSN,524617
54:30.0,35.99367,-120.5565,0.61,1.35,Md,6,216,5,0.01,NCSN,524618
34:15.3,35.97117,-120.5215,7.793,3.49,ML,55,46,3,0.04,NCSN,524646
56:51.7,35.974,-120.5205,7.36,1.2,Md,7,175,3,0.01,NCSN,524702
29:00.8,36.0705,-120.61816,5.75,1.51,Md,15,136,10,0.04,NCSN,524719
20:29.4,35.97117,-120.52317,7.353,1.92,Md,36,77,3,0.03,NCSN,524730
50:27.3,36.04583,-120.617,5.612,1.31,Md,11,156,7,0.02,NCSN,524740
13:39.0,36.26167,-120.3605,8.903,1.97,Md,24,98,2,0.04,NCSN,524901
17:51.8,35.96417,-120.5125,7.07,1.12,Md,14,144,2,0.02,NCSN,525006
06:32.9,35.97133,-120.5195,3.05,1.13,Md,10,187,3,0.04,NCSN,30145235
01:53.3,36.0245,-120.58183,3.853,1.4,Md,17,129,5,0.06,NCSN,525223
18:59.0,36.031,-120.58466,4.455,2.3,Md,40,75,4,0.05,NCSN,525253
24:24.8,35.99717,-120.88133,9.629,1.49,Md,22,36,3,0.04,NCSN,525322
17:44.4,36.27317,-120.38783,8.711,1.71,Md,16,111,5,0.03,NCSN,525462
23:30.0,36.00067,-120.55583,4.565,1.12,Md,11,136,5,0.01,NCSN,525579
22:17.0,35.95867,-120.50816,6.893,1.46,Md,31,133,1,0.04,NCSN,526649
23:10.2,35.95867,-120.5095,6.923,1.29,Md,27,132,1,0.04,NCSN,526650
03:21.9,36.24617,-120.8135,5.512,1.25,Md,8,202,4,0.05,NCSN,526887
35:12.4,36.3825,-120.965,4.881,1.15,Md,13,73,7,0.03,NCSN,30146651
53:26.2,35.88967,-120.428,10.376,1.24,Md,19,97,3,0.03,NCSN,527139
27:22.4,36.29483,-120.86684,6.022,1.43,Md,13,118,6,0.04,NCSN,527436
04:37.1,36.0115,-120.83234,10.181,1.3,Md,14,108,5,0.02,NCSN,527664
42:08.5,36.25583,-120.428,9.621,1.58,Md,19,86,8,0.04,NCSN,527729
36:38.2,35.99067,-120.43616,12.197,1.16,Md,10,250,7,0.02,NCSN,528706
01:17.2,36.047,-120.60484,1.159,0.94,Md,6,130,3,0.01,NCSN,30147785
54:07.6,36.23567,-120.79266,3.982,1.34,Md,6,295,2,0.03,NCSN,529248
22:38.9,36.35283,-120.93233,3.832,0.99,Md,9,113,4,0.02,NCSN,529259
16:38.7,35.99817,-120.9795,10.064,1.09,Md,13,57,9,0.03,NCSN,529521
35:16.8,36.01534,-120.575,3.425,1.22,Md,11,150,5,0.04,NCSN,529664
50:37.6,36.03517,-120.584,3.615,1.03,Md,9,154,4,0.01,NCSN,529720
46:56.1,36.2715,-120.435,10.651,2.06,Md,17,131,9,0.04,NCSN,530026
53:19.3,36.29683,-120.622,12.866,1.87,Md,16,124,18,0.05,NCSN,530061
30:35.9,35.68817,-120.82,4.507,1.62,Md,5,326,19,0.1,NCSN,68003534
37:54.9,35.99617,-120.97884,10.304,1.71,Md,14,63,9,0.02,NCSN,532258
45:09.6,35.92533,-120.46967,4.853,1.29,Md,20,121,2,0.03,NCSN,532522
24:40.5,36.1025,-120.65266,4.2,1.28,Md,13,171,6,0.03,NCSN,532566
18:09.8,36.256,-120.43066,9.536,1.63,Md,12,128,8,0.02,NCSN,532699
02:14.1,35.88083,-120.42834,9.641,1.4,Md,34,90,2,0.03,NCSN,532867
19:22.6,36.008,-120.52834,10.645,1.25,Md,10,158,6,0.03,NCSN,532923
58:34.7,36.2245,-120.4755,2.275,2.54,Md,5,209,12,0.01,NCSN,40040890
09:47.8,35.98417,-120.98917,7.234,1.11,Md,11,108,10,0.03,NCSN,533695
17:29.7,35.98617,-120.98917,6.944,1.23,Md,12,66,10,0.03,NCSN,533696
07:01.9,35.652,-120.69383,5.497,1.02,Md,5,314,23,0.15,NCSN,68003545
18:33.1,35.99933,-120.56367,4.475,1.12,Md,6,148,4,0,NCSN,40042327
58:05.6,36.37267,-120.94767,6.651,2.02,Md,33,66,6,0.04,NCSN,30170562
30:50.4,36.244,-120.8055,6.211,2.25,Md,39,74,3,0.06,NCSN,30152028
39:02.1,35.6765,-120.98434,3.438,1.17,Md,6,215,1,0.02,NCSN,68003548
12:39.7,36.10933,-120.65283,7.341,1.29,Md,10,197,6,0.02,NCSN,535881
33:37.3,36.04083,-120.58984,4.025,1.47,Md,17,128,3,0.04,NCSN,536298
51:55.3,36.084,-120.21416,13.124,1.78,Md,18,135,20,0.04,NCSN,536557
29:37.8,36.08667,-120.20917,13.015,1.84,Md,21,121,9,0.04,NCSN,536577
33:10.0,36.0795,-120.21733,13.209,1.76,Md,13,258,20,0.05,NCSN,536578
15:03.8,36.08433,-120.20634,13.576,2.27,Md,23,75,9,0.04,NCSN,536586
06:13.7,36.08517,-120.63633,2.61,1.05,Md,4,187,4,0,NCSN,536752
04:32.3,36.29633,-120.87733,3.636,0.99,Md,4,110,5,0,NCSN,30156557
40:05.5,36.0275,-120.57183,10.475,1.89,Md,37,89,5,0.04,NCSN,537493
59:33.0,36.03883,-120.59116,3.755,1.65,Md,26,122,3,0.05,NCSN,537589
44:03.1,35.99083,-120.54984,3.843,1.14,Md,12,134,5,0.03,NCSN,537936
50:19.2,36.1505,-120.724,3.477,1.38,Md,9,89,5,0.08,NCSN,538621
32:27.5,36.19,-120.779,1.461,1.53,Md,9,139,3,0.02,NCSN,30157498
35:20.3,35.998,-120.55666,4.905,1.3,Md,16,134,5,0.03,NCSN,539010
44:35.0,36.30733,-120.885,5.302,2.13,Md,35,64,4,0.06,NCSN,539777
44:07.5,36.01067,-120.57034,3.025,1.95,Md,17,131,5,0.03,NCSN,539993
01:06.6,36.24383,-120.80634,5.076,1.55,Md,21,89,3,0.07,NCSN,540068
13:25.1,36.01283,-120.56567,4.235,1.65,Md,18,136,5,0.02,NCSN,540413
42:43.4,36.00767,-120.56533,4.825,1.1,Md,11,134,5,0.03,NCSN,540566
01:19.6,36.38334,-120.962,0.411,1.79,Md,20,126,7,0.05,NCSN,540644
41:25.3,36.02283,-120.26683,12.969,1.54,Md,14,272,12,0.03,NCSN,541640
29:23.7,36.058,-120.23434,16.651,1.97,Md,29,109,11,0.07,NCSN,541657
04:50.3,36.18733,-120.75367,7.036,1.58,Md,18,147,5,0.05,NCSN,541763
42:48.6,36.02967,-120.88116,10.617,1.18,Md,12,107,1,0.08,NCSN,541969
22:13.1,35.92967,-120.4765,4.443,1.94,Md,22,122,2,0.04,NCSN,542066
30:56.9,36.33217,-120.51033,9.696,3.16,Md,41,121,13,0.11,NCSN,542219
42:07.6,36.11383,-120.2965,2.385,1.8,Md,25,185,25,0.11,NCSN,542278
40:28.1,35.92967,-120.473,4.439,1.2,Md,14,124,4,0.03,NCSN,542309
14:36.8,36.38017,-120.69534,10.437,2.9,Md,47,114,11,0.09,NCSN,30156202
04:24.1,36.31384,-120.89133,4.132,1.47,Md,20,98,4,0.05,NCSN,542451
09:44.7,36.063,-120.2225,8.859,1.59,Md,9,291,18,0.03,NCSN,30165994
49:48.7,36.05967,-120.2475,15.349,1.66,Md,7,304,16,0.02,NCSN,542921
51:04.9,36.05467,-120.24483,14.671,1.66,Md,16,167,12,0.03,NCSN,542922
48:57.9,35.75834,-120.61083,4.89,2.23,Md,12,187,21,0.67,NCSN,51035713
23:26.8,35.78617,-120.68,4.471,2.31,Md,7,191,16,0.47,NCSN,40051441
26:40.9,35.67733,-120.2555,12.633,1.13,Md,5,214,12,0.01,NCSN,51035752
39:04.6,35.684,-120.6265,5.668,1.78,Md,6,134,27,0.28,NCSN,51035787
23:29.7,35.73067,-120.33867,12.281,1.78,Md,5,147,11,0.01,NCSN,51035828
36:14.9,36.1165,-120.2985,9.701,3.44,ML,56,92,18,0.09,NCSN,543069
25:48.9,36.0265,-120.5845,0.555,1.54,Md,10,136,5,0.04,NCSN,543481
53:38.1,36.21917,-120.77834,5.68,2.28,Md,36,82,2,0.07,NCSN,30163436
21:29.1,35.99283,-120.99767,7.518,2.05,Md,46,38,10,0.12,NCSN,30165918
36:15.5,36.29633,-120.8775,4.311,1.33,Md,8,110,5,0.03,NCSN,544107
45:47.1,36.26183,-120.72667,4.072,1.83,Md,4,179,24,0.02,NCSN,51036839
00:23.0,35.709,-120.59866,2.182,2.74,Md,4,225,56,0,NCSN,51036946
21:27.1,35.65617,-120.32484,9.999,1.15,Md,6,140,19,0.3,NCSN,51037037
35:55.9,36.19833,-120.7605,7.67,3.07,Md,56,134,4,0.05,NCSN,544633
10:00.2,36.19717,-120.75867,7.47,2.32,Md,41,137,4,0.04,NCSN,544686
56:37.1,36.18717,-120.76783,2.371,1.75,Md,13,142,4,0.05,NCSN,544962
12:08.0,36.37983,-120.68467,9.857,1.07,Md,6,192,12,0.01,NCSN,545063
18:29.7,36.22417,-120.78717,5.336,2.13,Md,39,71,1,0.07,NCSN,545202
48:10.7,35.66317,-120.41267,9.209,2.52,Md,8,174,8,0.23,NCSN,51037603
23:24.8,35.751,-120.30783,7.052,1.23,Md,10,80,6,0.02,NCSN,545817
50:19.7,36.07183,-120.536,6.113,1.4,Md,15,168,5,0.07,NCSN,545849
19:40.9,36.399,-120.70966,13.376,1.48,Md,14,213,10,0.04,NCSN,545854
29:09.9,36.06567,-120.62067,3.211,1.25,Md,12,124,2,0.05,NCSN,546262
21:45.1,35.97617,-120.526,3.578,1.13,Md,9,137,3,0.04,NCSN,546382
20:09.7,35.99917,-120.56116,3.905,1.55,Md,21,132,5,0.03,NCSN,546402
52:41.3,35.95833,-120.509,6.508,1.08,Md,19,132,1,0.02,NCSN,546532
51:41.8,36.015,-120.57034,4.335,1.4,Md,11,134,5,0.03,NCSN,546671
53:38.6,36.00067,-120.56033,3.585,1.7,Md,24,133,5,0.06,NCSN,546730
33:55.6,36.07967,-120.572,3.364,1.03,Md,4,265,2,0.01,NCSN,546775
30:52.1,35.67484,-120.759,-0.396,2.91,Md,4,158,32,0.25,NCSN,40054953
17:11.2,35.72,-120.43967,0.827,1.18,Md,4,195,6,0.28,NCSN,40055033
56:41.5,36.25033,-120.81517,5.876,3.08,ML,59,74,4,0.07,NCSN,547887
06:00.4,35.98383,-120.54183,3.493,2.1,Md,25,134,5,0.05,NCSN,547969
30:26.9,35.78483,-120.30983,1.539,0.37,Md,5,202,8,0.23,NCSN,40056121
32:06.6,35.72867,-120.30634,2.135,1.13,Md,4,244,9,0.02,NCSN,40056123
13:22.3,36.0545,-120.597,2.454,0.94,Md,5,177,2,0.01,NCSN,548185
12:36.9,35.9815,-120.54433,3.803,2.1,Md,36,85,5,0.06,NCSN,30227077
37:32.5,35.9845,-120.54234,3.573,1.22,Md,8,134,5,0.02,NCSN,548480
55:42.4,36.20016,-120.27233,10.358,1.87,Md,25,166,8,0.05,NCSN,548513
27:40.6,35.98,-120.52533,0.572,2.11,Md,5,153,7,0.4,NCSN,40058037
01:38.4,36.383,-120.96567,5.021,1.2,Md,20,68,7,0.04,NCSN,549484
