-120.80733	36.24317	5.205 2.67	0.819390098635	-0.0186782873768	-120.825121552	36.2312138858
-120.85267	36.284	6.805 1.76	0.8741604157	-0.016734812971	-120.868612711	36.273282027
-120.835	36.23017	6.445 1.84	0.823689692111	0.00678958123196	-120.828534013	36.234516899
-120.58733	36.02467	6.368 2.81	0.537781099003	-0.0156691617771	-120.602242187	36.0146674992
-120.59184	36.02667	6.295 2.3	0.541648889437	-0.0141380516243	-120.605295036	36.01764447
-120.598	36.02333	4.945 1.93	0.542258227289	-0.00817111972996	-120.605776008	36.0181134597
-120.59433	36.01817	5.74 1.38	0.536391537261	-0.00716195246121	-120.601145461	36.0135979589
-120.81133	36.24533	5.866 2.8	0.82311451427	-0.0175821544902	-120.828077495	36.2340750442
-120.58617	36.0175	4.385 1.67	0.531662824039	-0.0118148331355	-120.597413499	36.0099582117
-120.48367	35.94167	10.46 1.82	0.420353965156	-0.0273233749131	-120.509666485	35.924249123
-120.52666	35.966	7.605 1.71	0.461286194324	-0.0160299722205	-120.541912043	35.9557748299
-120.56333	35.99683	4.985 2.21	0.50395804627	-0.0128476620781	-120.575555451	35.9886311911
-120.79217	36.227	4.536 2.6	0.799139505641	-0.0177258059515	-120.809053129	36.2156557692
-120.4045	35.85833	4.375 2.03	0.315259523757	-0.0236493007807	-120.426992883	35.8432667277
-120.40334	35.859	4.985 2.58	0.315177357469	-0.0248008256872	-120.426928312	35.8432033908
-120.7595	36.1965	8.016 3.56	0.758834234917	-0.0184708727664	-120.777090745	36.1846836661
-120.87583	36.305	6.616 3.59	0.902243491635	-0.0158497044873	-120.890930658	36.2948460452
-120.48617	35.94383	10.495 2.3	0.423308441813	-0.0271409326374	-120.511993099	35.9265249283
-120.8065	36.24133	5.204 2.32	0.817547892047	-0.0180149682875	-120.823659535	36.229798645
-120.64	36.05467	3.201 1.67	0.588063223961	-0.00204669375102	-120.641947901	36.0533627342
-120.62	36.03567	5.311 1.92	0.563115128799	-0.00235645460889	-120.622242546	36.0341652532
-120.63233	36.05067	6.478 2.33	0.581024862976	-0.00426345756967	-120.63638765	36.047947064
-120.589	36.00217	5.335 2.21	0.521323180021	-0.000267485016454	-120.589254518	36.0019992613
-120.96083	36.38567	1.538 2.81	1.0080463825	-0.0149988073213	-120.975124386	36.3760510941
-120.57117	35.99967	4.39 1.99	0.51019222982	-0.00977648968217	-120.580472961	35.9934305849
-120.754	36.19767	7.767 1.67	0.756894594759	-0.0226309819087	-120.775553233	36.1831929585
-120.351	35.7995	9.203 3.3	0.242277164692	-0.0196453235245	-120.369679877	35.7869956055
-120.89167	36.318	1.435 2.06	0.920402578551	-0.0143773494667	-120.905368464	36.3087875682
-120.7585	36.176	4.026 2.15	0.742560383471	-0.00597834756707	-120.764192622	36.1721758127
-120.62217	36.04617	9.078 1.95	0.572316063117	-0.00771104369386	-120.629508823	36.0412457186
